Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772103984,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772103985,3,GET,/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,570.0,502.58800032315776,278.1832090113312,663.078041980043,92.0
1772103985,3,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,570.0,502.58800032315776,278.1832090113312,663.078041980043,92.0
1772103986,3,GET,/,0.000000,0.000000,570,570,660,660,660,660,660,660,660,660,660,4,0,400.0,478.01792723475955,278.1832090113312,663.078041980043,92.0
1772103986,3,,Aggregated,0.000000,0.000000,570,570,660,660,660,660,660,660,660,660,660,4,0,400.0,478.01792723475955,278.1832090113312,663.078041980043,92.0
1772103987,3,GET,/,0.000000,0.000000,660,660,660,660,730,730,730,730,730,730,730,6,0,570.0,550.2396113200424,278.1832090113312,726.4701669919305,92.0
1772103987,3,,Aggregated,0.000000,0.000000,660,660,660,660,730,730,730,730,730,730,730,6,0,570.0,550.2396113200424,278.1832090113312,726.4701669919305,92.0
1772103988,3,GET,/,1.500000,0.000000,570,660,660,660,730,730,730,730,730,730,730,9,0,570.0,498.32268988636014,242.75249999482185,726.4701669919305,92.0
1772103988,3,,Aggregated,1.500000,0.000000,570,660,660,660,730,730,730,730,730,730,730,9,0,570.0,498.32268988636014,242.75249999482185,726.4701669919305,92.0
1772103989,3,GET,/,2.000000,0.000000,570,660,660,660,660,730,730,730,730,730,730,11,0,570.0,480.2507425404408,171.92958400119096,726.4701669919305,92.0
1772103989,3,,Aggregated,2.000000,0.000000,570,660,660,660,660,730,730,730,730,730,730,11,0,570.0,480.2507425404408,171.92958400119096,726.4701669919305,92.0
